dialogue_id,turn_index,sentence_index,speaker,domain,sentence_text,sentence_id,bias_count,bias_score_norm,bias_label,severity,matched_terms,hurtlex_count,hurtlex_norm,hurtlex_label,hurtlex_severity,hurtlex_terms,hurtlex_cats,toxicity_score,toxicity_label
MUL0601.json,6,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'm also looking for a particular hotel called the Huntington Marriot Hotel.,MUL0601.json_6_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006156458402983844,0
MUL0601.json,6,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you help me?,MUL0601.json_6_2,0,0.0,0,0,,1,0.25,1,1,can,om,0.000817538530100137,0
MUL0601.json,7,0,system,hotel,The Huntington Marriott Hotel is located on Kingfisher Way.,MUL0601.json_7_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008358015329577029,0
MUL0601.json,7,1,system,hotel,Would you like to book a room?,MUL0601.json_7_1,0,0.0,0,0,,0,0.0,0,0,,,0.013330038636922836,0
MUL0601.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Yes I need a room for just myself for 4 nights staring from Monday.,MUL0601.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006904348847456276,0
MUL0601.json,8,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Also could you please provide me with the reference number?,MUL0601.json_8_1,0,0.0,0,0,,0,0.0,0,0,,,0.000626116874627769,0
MUL0601.json,9,0,system,"train, hotel",All booked!,MUL0601.json_9_0,0,0.0,0,0,,0,0.0,0,0,,,0.009308078326284885,0
MUL0601.json,9,1,system,"train, hotel",Your reference number is 4EMWSAP1 .,MUL0601.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.0010269113117828965,0
MUL0601.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Alright, that's everything!",MUL0601.json_10_0,0,0.0,0,0,,0,0.0,0,0,,,0.000832331192214042,0
MUL0601.json,10,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Thank you very much.,MUL0601.json_10_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005244523636065423,0
MUL0601.json,11,0,system,"train, hotel","I am glad I could be of service, I appreciate your business and I hope to see you again.",MUL0601.json_11_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005345328827388585,0
MUL0601.json,11,1,system,"train, hotel",Have a great day!,MUL0601.json_11_1,0,0.0,0,0,,0,0.0,0,0,,,0.001691897283308208,0
MUL2580.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'm looking for architectural attactions in the centre.,MUL2580.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006504125194624066,0
MUL2580.json,0,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you recommend one?,MUL2580.json_0_1,0,0.0,0,0,,1,0.25,1,1,can,om,0.0006545010255649686,0
MUL2580.json,1,0,system,"attraction, hotel","There are 5 architecture attractions in the centre: all saints church, great saint mary's church, holy trinity church, little saint mary's church, old schools.",MUL2580.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007043156656436622,0
MUL2580.json,1,1,system,"attraction, hotel",Would you like more information on one?,MUL2580.json_1_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006518503651022911,0
MUL2580.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Could I get the phone number and address for holy trinity church?,MUL2580.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007901257486082613,0
MUL2580.json,3,0,system,"attraction, hotel","Yes, the phone number is 01223355397 and it is on market street.",MUL2580.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006725476123392582,0
MUL2580.json,3,1,system,"attraction, hotel",Is there anything else I can do for you?,MUL2580.json_3_1,0,0.0,0,0,,2,0.2222,1,1,"can, do","om, asm",0.0008310624398291111,0
MUL2580.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I am also wanting to find a place to stay.,MUL2580.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0012957112630829215,0
MUL2580.json,4,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Although, I will need something with free parking.",MUL2580.json_4_1,0,0.0,0,0,,0,0.0,0,0,,,0.0008413975010626018,0
MUL2580.json,4,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I can't afford to pay extra at some place that charges extra.,MUL2580.json_4_2,0,0.0,0,0,,1,0.0769,1,1,can,om,0.0015783048002049327,0
MUL2580.json,5,0,system,"attraction, hotel","I'm showing 2 guesthouses and 2 hotels in the area, all have free parking.",MUL2580.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006948125082999468,0
MUL2580.json,5,1,system,"attraction, hotel",Might I suggest the gonville hotel?,MUL2580.json_5_1,0,0.0,0,0,,0,0.0,0,0,,,0.0008368821581825614,0
MUL2580.json,5,2,system,"attraction, hotel",It's on gonville place and is expensive and nice.,MUL2580.json_5_2,0,0.0,0,0,,0,0.0,0,0,,,0.000797782966401428,0
MUL2580.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Are any of these accommodations a 0 star?,MUL2580.json_6_0,0,0.0,0,0,,0,0.0,0,0,,,0.001902870717458427,0
MUL2580.json,7,0,system,hotel,"The El Shaddai guesthouse is a 0-star, cheap place.",MUL2580.json_7_0,0,0.0,0,0,,0,0.0,0,0,,,0.0013873151037842035,0
MUL2580.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Does it have free wi-fi?,MUL2580.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0010033862199634314,0
MUL2580.json,8,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","I can't afford to pay extra for that, either.",MUL2580.json_8_1,0,0.0,0,0,,1,0.1,1,1,can,om,0.0009746370487846434,0
MUL2580.json,9,0,system,"attraction, hotel",It does indeed have free wifi for you.,MUL2580.json_9_0,1,0.125,1,1,indeed,0,0.0,0,0,,,0.0008016033680178225,0
MUL2580.json,9,1,system,"attraction, hotel",Would you like to book a room?,MUL2580.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.013330038636922836,0
MUL2580.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you tell me what area the El Shaddai is located in?,MUL2580.json_10_0,0,0.0,0,0,,1,0.0833,1,1,can,om,0.0010742038721218705,0
MUL2580.json,11,0,system,"attraction, hotel",El Shaddai is located in the centre area.,MUL2580.json_11_0,0,0.0,0,0,,0,0.0,0,0,,,0.0009503228939138353,0
MUL2580.json,11,1,system,"attraction, hotel",I can go ahead and book that for you if you'd like.,MUL2580.json_11_1,0,0.0,0,0,,2,0.1538,1,1,"can, go","om, cds",0.0006949250819161534,0
MUL2580.json,12,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","No thanks, that's all I need for now.",MUL2580.json_12_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006417068652808666,0
MUL2580.json,13,0,system,"attraction, hotel",Okay.,MUL2580.json_13_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008891356992535293,0
MUL2580.json,13,1,system,"attraction, hotel",Have an awesome day!,MUL2580.json_13_1,0,0.0,0,0,,0,0.0,0,0,,,0.008043073117733002,0
SNG0116.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Hello, I need information for the nearest police station please.",SNG0116.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005973256775178015,0
SNG0116.json,1,0,system,unknown,"Hello, the name is Parkside Police Station, located at Parkside, Cambridge, post code CB11JG.",SNG0116.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006110342219471931,0
SNG0116.json,1,1,system,unknown,The phone number is 01223358966.,SNG0116.json_1_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006962691550143063,0
SNG0116.json,1,2,system,unknown,Do you need help with anything else?,SNG0116.json_1_2,0,0.0,0,0,,1,0.1429,1,1,do,asm,0.0007334085530601442,0
SNG0116.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Thank you so much, that's all I need for now.",SNG0116.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005454718484543264,0
SNG0116.json,2,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Goodbye.,SNG0116.json_2_1,0,0.0,0,0,,0,0.0,0,0,,,0.0009951555402949452,0
SNG0116.json,3,0,system,unknown,Let me know if you need anything else.,SNG0116.json_3_0,0,0.0,0,0,,1,0.125,1,1,know,asm,0.000758461479563266,0
PMUL2508.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you help me find a cheap Chinese place in the North?,PMUL2508.json_0_0,0,0.0,0,0,,2,0.1667,1,1,"can, chinese","om, ps",0.007583651691675186,0
PMUL2508.json,1,0,system,"restaurant, attraction, hotel","I'm sorry, can you restate your request, please?",PMUL2508.json_1_0,0,0.0,0,0,,1,0.1111,1,1,can,om,0.0005678848247043788,0
PMUL2508.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Certainly.,PMUL2508.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008861958049237728,0
PMUL2508.json,2,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'd like to know what sorts of attractions are available on the north side of town.,PMUL2508.json_2_1,0,0.0,0,0,,1,0.0588,1,1,know,asm,0.0006547346711158752,0
PMUL2508.json,3,0,system,"restaurant, attraction, hotel","I am showing 2 swimmingpools, a park and a boat.",PMUL2508.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0009877444244921207,0
PMUL2508.json,3,1,system,"restaurant, attraction, hotel",Would you like to know more about them?,PMUL2508.json_3_1,0,0.0,0,0,,1,0.125,1,1,know,asm,0.0007036236929707229,0
PMUL2508.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Yes, please.",PMUL2508.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006157068419270217,0
PMUL2508.json,4,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Could you give me the name of the park and its postcode?,PMUL2508.json_4_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006482243188656867,0
PMUL2508.json,5,0,system,"restaurant, attraction, hotel",The park is milton country park and the postcode is cb46az.,PMUL2508.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007036668830551207,0
PMUL2508.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Okay and how about a guesthous in the moderate price range.,PMUL2508.json_6_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007114658947102726,0
PMUL2508.json,6,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'd like free parking and free wifi.,PMUL2508.json_6_1,0,0.0,0,0,,0,0.0,0,0,,,0.0016566197155043483,0
PMUL2508.json,7,0,system,hotel,I would suggest acorn guest house,PMUL2508.json_7_0,0,0.0,0,0,,1,0.1667,1,1,house,cds,0.001053161802701652,0
PMUL2508.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",That sounds good.,PMUL2508.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005696097505278885,0
PMUL2508.json,8,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","I'll need reservations for 7 people for 5 nights, starting from Sunday, please.",PMUL2508.json_8_1,0,0.0,0,0,,1,0.0833,1,1,people,cds,0.0005548549816012383,0
PMUL2508.json,9,0,system,"restaurant, attraction, hotel",Booking was successful!,PMUL2508.json_9_0,0,0.0,0,0,,0,0.0,0,0,,,0.0010247475001960993,0
PMUL2508.json,9,1,system,"restaurant, attraction, hotel",Reference number: J4HIKZSI .,PMUL2508.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.0011176031548529863,0
PMUL2508.json,9,2,system,"restaurant, attraction, hotel",Is there anything else I can assist you with?,PMUL2508.json_9_2,0,0.0,0,0,,1,0.1111,1,1,can,om,0.0006741744000464678,0
PMUL2508.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",you were able to get me 5 nights?,PMUL2508.json_10_0,0,0.0,0,0,,0,0.0,0,0,,,0.002041840460151434,0
PMUL2508.json,10,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you double check that please?,PMUL2508.json_10_1,0,0.0,0,0,,1,0.1667,1,1,can,om,0.0007005969528108835,0
PMUL2508.json,11,0,system,"restaurant, attraction, hotel","Yes, the booking was successful, Sunday for 5 nights with 7 people.",PMUL2508.json_11_0,0,0.0,0,0,,1,0.1,1,1,people,cds,0.0006158107426017523,0
PMUL2508.json,11,1,system,"restaurant, attraction, hotel",Anything else we can help you with?,PMUL2508.json_11_1,0,0.0,0,0,,1,0.1429,1,1,can,om,0.0006736070499755442,0
PMUL2508.json,12,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Thank you so much for your help.,PMUL2508.json_12_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005336000467650592,0
PMUL2508.json,12,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",You have been great!,PMUL2508.json_12_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007995908381417394,0
PMUL2508.json,13,0,system,"restaurant, attraction, hotel",You are very welcome.,PMUL2508.json_13_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005384141695685685,0
PMUL2508.json,13,1,system,"restaurant, attraction, hotel",Have a wonderful evening.,PMUL2508.json_13_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006846641190350056,0
PMUL2508.json,13,2,system,"restaurant, attraction, hotel",Goodbye.,PMUL2508.json_13_2,0,0.0,0,0,,0,0.0,0,0,,,0.0009951555402949452,0
PMUL3395.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",i am looking for a particular hotel.,PMUL3395.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007490811985917389,0
PMUL3395.json,0,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Its name is called aylesbray lodge guest house.,PMUL3395.json_0_1,0,0.0,0,0,,1,0.125,1,1,house,cds,0.0006987872184254229,0
PMUL3395.json,1,0,system,"attraction, hotel",The Aylesbray Lodge is a guesthouse in the south area located at 5 Mowbray Road.,PMUL3395.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008074751240201294,0
PMUL3395.json,1,1,system,"attraction, hotel",The pricing is moderate.,PMUL3395.json_1_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006500890012830496,0
PMUL3395.json,1,2,system,"attraction, hotel",The phone number is 01223240089.,PMUL3395.json_1_2,0,0.0,0,0,,0,0.0,0,0,,,0.0006697677890770137,0
PMUL3395.json,1,3,system,"attraction, hotel",Would you like to book a stay?,PMUL3395.json_1_3,0,0.0,0,0,,0,0.0,0,0,,,0.002286192961037159,0
PMUL3395.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","No, I can do that.",PMUL3395.json_2_0,0,0.0,0,0,,2,0.4,1,1,"can, do","om, asm",0.0007424105424433947,0
PMUL3395.json,2,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","I am looking for places to go in town, a park.",PMUL3395.json_2_1,0,0.0,0,0,,1,0.0909,1,1,go,cds,0.0010693183867260814,0
PMUL3395.json,3,0,system,"attraction, hotel",There are five parks in town.,PMUL3395.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006041678716428578,0
PMUL3395.json,3,1,system,"attraction, hotel",Were you hoping for a certain area of town?,PMUL3395.json_3_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007030153647065163,0
PMUL3395.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",In the East preferably.,PMUL3395.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005955949309282005,0
PMUL3395.json,5,0,system,attraction,Okay there is one option here.,PMUL3395.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005893396446481347,0
PMUL3395.json,5,1,system,attraction,It is cherry hinton water play.,PMUL3395.json_5_1,0,0.0,0,0,,0,0.0,0,0,,,0.0008853614563122392,0
PMUL3395.json,5,2,system,attraction,Entrance is free.,PMUL3395.json_5_2,0,0.0,0,0,,0,0.0,0,0,,,0.0005951764178462327,0
PMUL3395.json,5,3,system,attraction,Would you like help with anything else?,PMUL3395.json_5_3,0,0.0,0,0,,0,0.0,0,0,,,0.0006948303780518472,0
PMUL3395.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you tell me the postcode?,PMUL3395.json_6_0,0,0.0,0,0,,1,0.1667,1,1,can,om,0.0007437932072207332,0
PMUL3395.json,7,0,system,"attraction, hotel",The postcode is cb18dw.,PMUL3395.json_7_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007152968319132924,0
PMUL3395.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you also confirm the area that is in please?,PMUL3395.json_8_0,0,0.0,0,0,,1,0.1,1,1,can,om,0.0006327767623588443,0
PMUL3395.json,9,0,system,"attraction, hotel",That is in the east area.,PMUL3395.json_9_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006961463950574398,0
PMUL3395.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Thank you so much!,PMUL3395.json_10_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005638569709844887,0
PMUL3395.json,11,0,system,"attraction, hotel","So we have you at a place to stay with something to do for fun, anything else before I let you go?",PMUL3395.json_11_0,0,0.0,0,0,,2,0.0909,1,1,"do, go","asm, cds",0.006671724375337362,0
PMUL3395.json,12,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Thank you that will be all I need.,PMUL3395.json_12_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005544463056139648,0
PMUL3395.json,13,0,system,"attraction, hotel",I'm happy to be of service.,PMUL3395.json_13_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005409257137216628,0
PMUL3395.json,13,1,system,"attraction, hotel",Goodbye!,PMUL3395.json_13_1,0,0.0,0,0,,0,0.0,0,0,,,0.0020881621167063713,0
MUL1142.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Hi!,MUL1142.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.001105394447222352,0
MUL1142.json,0,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you help me find a hotel somewhere on the west side of town please?,MUL1142.json_0_1,0,0.0,0,0,,1,0.0667,1,1,can,om,0.0010940514039248228,0
MUL1142.json,1,0,system,hotel,I found four hotels do you have any other requirements?,MUL1142.json_1_0,0,0.0,0,0,,1,0.1,1,1,do,asm,0.0007234627846628428,0
MUL1142.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Yes, the hotel should include free wifi.",MUL1142.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006815970991738141,0
MUL1142.json,3,0,system,hotel,Hobsons House matches your preferences.,MUL1142.json_3_0,0,0.0,0,0,,1,0.2,1,1,house,cds,0.0016966380644589663,0
MUL1142.json,3,1,system,hotel,Would you like me to book a room?,MUL1142.json_3_1,0,0.0,0,0,,0,0.0,0,0,,,0.005304367281496525,0
MUL1142.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",No thank you that's all the information I need today.,MUL1142.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005989358760416508,0
MUL1142.json,5,0,system,hotel,Alright then.,MUL1142.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006918157450854778,0
MUL1142.json,5,1,system,hotel,Goodbye.,MUL1142.json_5_1,0,0.0,0,0,,0,0.0,0,0,,,0.0009951555402949452,0
MUL1142.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Actually, I'm not quite done.",MUL1142.json_6_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007920057978481054,0
MUL1142.json,6,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Would you please book the hotel for 8 people, 4 nights?",MUL1142.json_6_1,0,0.0,0,0,,1,0.1111,1,1,people,cds,0.0006916133570484817,0
MUL1142.json,6,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",We'll be arriving on Friday.,MUL1142.json_6_2,0,0.0,0,0,,0,0.0,0,0,,,0.0008491072803735733,0
MUL1142.json,7,0,system,hotel,"Unfortunately, they do not have availability for that long a stay.",MUL1142.json_7_0,0,0.0,0,0,,1,0.0909,1,1,do,asm,0.0007397703593596816,0
MUL1142.json,7,1,system,hotel,Would you like to try for a shorter stay or different day?,MUL1142.json_7_1,0,0.0,0,0,,1,0.0833,1,1,different,om,0.0009038863936439157,0
MUL1142.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Okay, how about a booking for 1 night?",MUL1142.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007423635106533766,0
MUL1142.json,9,0,system,hotel,I was able to book 1 night at hobsons house for Friday.,MUL1142.json_9_0,0,0.0,0,0,,1,0.0909,1,1,house,cds,0.0007504523382522166,0
MUL1142.json,9,1,system,hotel,Your reference number is R87K52QJ .,MUL1142.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.0010668052127584815,0
MUL1142.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Thank you very much.,MUL1142.json_10_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005244523636065423,0
MUL1142.json,10,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",That is all I need!,MUL1142.json_10_1,0,0.0,0,0,,0,0.0,0,0,,,0.0014234071131795645,0
MUL1142.json,11,0,system,hotel,You're welcome!,MUL1142.json_11_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006141267949715257,0
MUL1142.json,11,1,system,hotel,I hope you enjoy your stay in Cambridge!,MUL1142.json_11_1,0,0.0,0,0,,0,0.0,0,0,,,0.0008418405195698142,0
MUL1142.json,11,2,system,hotel,Goodbye.,MUL1142.json_11_2,0,0.0,0,0,,0,0.0,0,0,,,0.0009951555402949452,0
SNG0034.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Hi there!,SNG0034.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.000731998065020889,0
SNG0034.json,0,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'd like to book a taxi please.,SNG0034.json_0_1,0,0.0,0,0,,0,0.0,0,0,,,0.001322436728514731,0
SNG0034.json,0,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you help me with that?,SNG0034.json_0_2,0,0.0,0,0,,1,0.1667,1,1,can,om,0.000687900697812438,0
SNG0034.json,1,0,system,taxi,I certainly can.,SNG0034.json_1_0,0,0.0,0,0,,1,0.3333,1,1,can,om,0.0007986154523678124,0
SNG0034.json,1,1,system,taxi,When and where would you like to be picked up?,SNG0034.json_1_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007470392156392336,0
SNG0034.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",From chiquito restaurant bar.,SNG0034.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0009035269031301141,0
SNG0034.json,3,0,system,taxi,Could you tell me when you would like to leave by and where from?,SNG0034.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0009190001292154193,0
SNG0034.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","I'd like to arrive at Saint Barnabas Press Gallery by 19:15, and I'm leaving from CHiquito Restaurant Bar.",SNG0034.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007168035372160375,0
SNG0034.json,5,0,system,taxi,Great!,SNG0034.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0012009969213977456,0
SNG0034.json,5,1,system,taxi,Look for a yellow toyota to pick you up.,SNG0034.json_5_1,0,0.0,0,0,,1,0.1111,1,1,yellow,cds,0.004955322947353125,0
SNG0034.json,5,2,system,taxi,The contact number is 07004136407.,SNG0034.json_5_2,0,0.0,0,0,,0,0.0,0,0,,,0.0006586287054233253,0
SNG0034.json,5,3,system,taxi,Anything else I can help you with?,SNG0034.json_5_3,0,0.0,0,0,,1,0.1429,1,1,can,om,0.0007234096992760897,0
SNG0034.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",That is all.,SNG0034.json_6_0,0,0.0,0,0,,0,0.0,0,0,,,0.0011876096250489354,0
SNG0034.json,6,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Thank you for your help.,SNG0034.json_6_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005180999869480729,0
SNG0034.json,7,0,system,taxi,We are happy to help.,SNG0034.json_7_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005530887865461409,0
SNG0034.json,7,1,system,taxi,Thank you for using our service.,SNG0034.json_7_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005069668404757977,0
SNG0034.json,7,2,system,taxi,Have all of your needs been met?,SNG0034.json_7_2,0,0.0,0,0,,0,0.0,0,0,,,0.0011432283790782094,0
SNG0034.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Yes, and thank you again.",SNG0034.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005455045611597598,0
SNG0034.json,9,0,system,taxi,You are welcome.,SNG0034.json_9_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005547153996303678,0
SNG0034.json,9,1,system,taxi,It was a pleasure assisting you today.,SNG0034.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005386552074924111,0
SNG0034.json,9,2,system,taxi,Have a great day.,SNG0034.json_9_2,0,0.0,0,0,,0,0.0,0,0,,,0.001246341154910624,0
MUL2203.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I am looking for a moderately priced 3 star hotel to stay in in Cambridge.,MUL2203.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005552967777475715,0
MUL2203.json,1,0,system,"train, hotel","Unfortunately, i have no matches for your request.",MUL2203.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006681834347546101,0
MUL2203.json,1,1,system,"train, hotel",Would you like for me to search all hotels in cambridge.,MUL2203.json_1_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007090934086591005,0
MUL2203.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Yes, I would like a hotel in the moderate price range with 3 stars.",MUL2203.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005426621646620333,0
MUL2203.json,3,0,system,"train, hotel","I'm sorry, but I found no hotels matching your criteria, would you like to look for a cheaper hotel?",MUL2203.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006520125898532569,0
MUL2203.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I would be open to a guesthouse if there are no 3 star hotels.,MUL2203.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005789814749732614,0
MUL2203.json,4,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I would like to stay in the moderate price range if possible.,MUL2203.json_4_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005669615929946303,0
MUL2203.json,5,0,system,"train, hotel",There are 4 moderately priced guesthouses available.,MUL2203.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005767483380623162,0
MUL2203.json,5,1,system,"train, hotel",Is there a particular area you would like to stay in?,MUL2203.json_5_1,0,0.0,0,0,,0,0.0,0,0,,,0.0009715775377117097,0
MUL2203.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I would like to stay in the south area if possible.,MUL2203.json_6_0,0,0.0,0,0,,0,0.0,0,0,,,0.0009650559513829648,0
