dialogue_id,turn_index,speaker,domain,toxicity_score,toxicity_label,sentiment_label,sentiment_score
MUL2413.json,3,system,"restaurant, taxi, attraction",0.0007155723287723958,0,neutral,0.9088
MUL2413.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006070816889405251,0,neutral,0.8713
MUL2413.json,5,system,"restaurant, taxi, attraction",0.0006078305887058377,0,neutral,0.8386
MUL2413.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005875217029824853,0,neutral,0.9007
MUL2413.json,7,system,"restaurant, taxi, attraction",0.0007067819824442267,0,neutral,0.7579
MUL2413.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007655428489670157,0,neutral,0.9539
MUL2413.json,9,system,"restaurant, taxi, attraction",0.0005738104810006917,0,neutral,0.8916
MUL2413.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0014442282263189554,0,neutral,0.6751
MUL2413.json,11,system,"restaurant, taxi, attraction",0.0010601271642372012,0,neutral,0.8824
MUL2413.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005622566095553339,0,positive,0.9258
MUL2413.json,13,system,"restaurant, taxi, attraction",0.0006470811786130071,0,positive,0.9781
MUL2413.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006013912498019636,0,positive,0.7155
MUL2413.json,15,system,"restaurant, taxi, attraction",0.0007509656134061515,0,positive,0.8794
MUL1805.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007806553621776402,0,neutral,0.9021
MUL1805.json,1,system,"attraction, train",0.0005912999040447176,0,neutral,0.8747
MUL1805.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007835190044716001,0,neutral,0.9298
MUL1805.json,3,system,"attraction, train",0.0005817918572574854,0,neutral,0.9216
MUL1805.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005525002488866448,0,neutral,0.6668
MUL1805.json,5,system,"attraction, train",0.0006772087654098868,0,neutral,0.8335
MUL1805.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005760500789619982,0,positive,0.7232
MUL1805.json,7,system,attraction,0.0005646354402415454,0,positive,0.9668
MUL1805.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007425046642310917,0,neutral,0.9242
MUL1805.json,9,system,"attraction, train",0.0006735437782481313,0,neutral,0.9447
MUL1805.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006714307237416506,0,neutral,0.8995
MUL1805.json,11,system,"attraction, train",0.0008145242463797331,0,positive,0.5621
MUL1805.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005411915481090546,0,positive,0.9852
MUL1805.json,13,system,"attraction, train",0.0006007439224049449,0,neutral,0.8966
MUL1805.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005440724780783057,0,positive,0.8117
MUL1805.json,15,system,"attraction, train",0.0005930552142672241,0,positive,0.952
PMUL2155.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006289311568252742,0,neutral,0.8575
PMUL2155.json,1,system,"restaurant, taxi, attraction",0.0005217926809564233,0,positive,0.7932
PMUL2155.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006047860370017588,0,positive,0.6853
PMUL2155.json,3,system,"restaurant, taxi, attraction",0.0006351778865791857,0,positive,0.9372
PMUL2155.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005920883268117905,0,neutral,0.82
PMUL2155.json,5,system,"restaurant, taxi, attraction",0.0005868616281077266,0,positive,0.9408
PMUL2155.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005532907671295106,0,neutral,0.7974
PMUL2155.json,7,system,"restaurant, taxi, attraction",0.009389915503561497,0,neutral,0.6639
PMUL2155.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0010365901980549097,0,neutral,0.8978
PMUL2155.json,9,system,"restaurant, taxi, attraction",0.0008185983169823885,0,neutral,0.9378
PMUL2155.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006106653599999845,0,neutral,0.7297
PMUL2155.json,11,system,"restaurant, taxi, attraction",0.0007892874418757856,0,neutral,0.7632
PMUL2155.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005644134944304824,0,neutral,0.8993
PMUL2155.json,13,system,"restaurant, taxi, attraction",0.0005453507183119655,0,neutral,0.8746
PMUL2155.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006127796950750053,0,neutral,0.8688
PMUL2155.json,15,system,"restaurant, taxi, attraction",0.0007122057140804827,0,neutral,0.9398
PMUL2155.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006960402824915946,0,positive,0.9503
PMUL2155.json,17,system,"restaurant, taxi, attraction",0.0009986230870708823,0,positive,0.9527
PMUL2679.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006297618965618312,0,neutral,0.6561
PMUL2679.json,1,system,"taxi, attraction, hotel",0.0007237696554511786,0,positive,0.8985
PMUL2679.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000614823482464999,0,neutral,0.8897
PMUL2679.json,3,system,"taxi, attraction, hotel",0.0007866218220442533,0,neutral,0.8549
PMUL2679.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007245740271173418,0,neutral,0.716
PMUL2679.json,5,system,"taxi, attraction, hotel",0.0005764460656791925,0,neutral,0.8687
PMUL2679.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000547471980098635,0,positive,0.9154
PMUL2679.json,7,system,"taxi, attraction, hotel",0.0005836335476487875,0,positive,0.8599
PMUL2679.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005558909615501761,0,neutral,0.6923
PMUL2679.json,9,system,"taxi, attraction, hotel",0.0005960657144896686,0,negative,0.5519
PMUL2679.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006707297870889306,0,neutral,0.9376
PMUL2679.json,11,system,attraction,0.0006987013039179146,0,neutral,0.5341
PMUL2679.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006451144581660628,0,positive,0.7219
PMUL2679.json,13,system,"taxi, attraction, hotel",0.0006284257979132235,0,neutral,0.8841
PMUL2679.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006358204991556704,0,negative,0.4917
PMUL2679.json,15,system,"taxi, attraction, hotel",0.0007961137453094125,0,positive,0.5361
PMUL2679.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005912071792408824,0,positive,0.9536
PMUL2679.json,17,system,"taxi, attraction, hotel",0.0006742432015016675,0,positive,0.9782
PMUL4787.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000786318676546216,0,neutral,0.8653
PMUL4787.json,1,system,"attraction, train",0.0006114956340752542,0,neutral,0.898
PMUL4787.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006178483599796891,0,neutral,0.8587
PMUL4787.json,3,system,"attraction, train",0.0007105894619598985,0,neutral,0.9217
PMUL4787.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005793656455352902,0,neutral,0.6917
PMUL4787.json,5,system,"attraction, train",0.0007007902604527771,0,neutral,0.5878
PMUL4787.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000631905859336257,0,neutral,0.7536
PMUL4787.json,7,system,"attraction, train",0.0005786314141005278,0,neutral,0.9137
PMUL4787.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005530128837563097,0,neutral,0.694
PMUL4787.json,9,system,"attraction, train",0.0005931417108513415,0,neutral,0.6478
PMUL4787.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0010205470025539398,0,neutral,0.8143
PMUL4787.json,11,system,"attraction, train",0.0007484967936761677,0,neutral,0.8879
PMUL4787.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006638130871579051,0,neutral,0.8403
PMUL4787.json,13,system,"attraction, train",0.0012689009308815002,0,neutral,0.9126
PMUL4787.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006887350464239717,0,neutral,0.9176
PMUL4787.json,15,system,"attraction, train",0.0006756853545084596,0,neutral,0.9186
PMUL4787.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.2502041459083557,0,neutral,0.5161
PMUL4787.json,17,system,"attraction, train",0.0006276030908338726,0,neutral,0.8668
PMUL4787.json,18,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006808059988543391,0,neutral,0.9505
PMUL4787.json,19,system,"attraction, train",0.0007064823294058442,0,neutral,0.9073
PMUL4787.json,20,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005934250075370073,0,positive,0.5774
PMUL4787.json,21,system,"attraction, train",0.0011294930009171367,0,positive,0.9709
SSNG0374.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0016447423258796334,0,neutral,0.9004
SSNG0374.json,1,system,hotel,0.0007248717010952532,0,neutral,0.9271
SSNG0374.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007974682957865298,0,positive,0.5933
SSNG0374.json,3,system,hotel,0.0005886915605515242,0,neutral,0.6036
SSNG0374.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0009968617232516408,0,neutral,0.9406
SSNG0374.json,5,system,hotel,0.0005534705705940723,0,neutral,0.7374
SSNG0374.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005703233182430267,0,positive,0.8568
SSNG0374.json,7,system,hotel,0.0005367535050027072,0,positive,0.9424
PMUL2818.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000580807332880795,0,neutral,0.7516
PMUL2818.json,1,system,"attraction, hotel",0.0005993798840790987,0,neutral,0.8903
PMUL2818.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.001068149576894939,0,neutral,0.9002
PMUL2818.json,3,system,attraction,0.0008483951678499579,0,neutral,0.8644
PMUL2818.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005687533994205296,0,neutral,0.5087
PMUL2818.json,5,system,"attraction, hotel",0.0006306226132437587,0,neutral,0.8463
PMUL2818.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0014121358981356025,0,neutral,0.7649
PMUL2818.json,7,system,"attraction, hotel",0.0006468024803325534,0,neutral,0.903
PMUL2818.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006103863706812263,0,positive,0.6494
PMUL2818.json,9,system,hotel,0.0007206666632555425,0,positive,0.6982
PMUL2818.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006040878361091018,0,neutral,0.7278
PMUL2818.json,11,system,"attraction, hotel",0.0008065712172538042,0,positive,0.5754
PMUL0427.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005855888011865318,0,neutral,0.8216
PMUL0427.json,1,system,"restaurant, taxi, hotel",0.0005760259227827191,0,neutral,0.8755
PMUL0427.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005689922836609185,0,positive,0.9477
PMUL0427.json,3,system,restaurant,0.0005373406456783414,0,positive,0.9835
PMUL0427.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006390896742232144,0,neutral,0.8978
PMUL0427.json,5,system,"restaurant, taxi, hotel",0.0006820165435783565,0,neutral,0.8236
PMUL0427.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.004455954302102327,0,neutral,0.7689
PMUL0427.json,7,system,"restaurant, taxi, hotel",0.0007003513164818287,0,neutral,0.8338
PMUL0427.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006244542310014367,0,neutral,0.8616
PMUL0427.json,9,system,"restaurant, taxi, hotel",0.0009098883019760251,0,positive,0.883
PMUL0427.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007894788286648691,0,neutral,0.7457
PMUL0427.json,11,system,hotel,0.0006660062936134636,0,positive,0.9369
PMUL0427.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.005034422501921654,0,neutral,0.8666
PMUL0427.json,13,system,"restaurant, taxi, hotel",0.0007108389982022345,0,neutral,0.8664
PMUL0427.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007995249470695853,0,neutral,0.9329
PMUL0427.json,15,system,"restaurant, taxi, hotel",0.0010282750008627772,0,neutral,0.9419
PMUL0427.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0009095871355384588,0,neutral,0.9013
PMUL0427.json,17,system,"restaurant, taxi, hotel",0.0012853348162025213,0,neutral,0.8836
PMUL0427.json,18,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007074619643390179,0,neutral,0.8375
PMUL0427.json,19,system,"restaurant, taxi, hotel",0.0015514075057581067,0,neutral,0.9173
PMUL0427.json,20,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000554813479539007,0,positive,0.7891
PMUL0427.json,21,system,"restaurant, taxi, hotel",0.0006123902858234942,0,positive,0.976
PMUL4381.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006360593833960593,0,neutral,0.9195
PMUL4381.json,1,system,"train, hotel",0.0007815030985511839,0,neutral,0.8152
PMUL4381.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005973455845378339,0,neutral,0.9319
PMUL4381.json,3,system,"train, hotel",0.0006142925121821463,0,neutral,0.5406
PMUL4381.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0013493424048647285,0,positive,0.6005
PMUL4381.json,5,system,"train, hotel",0.0011854214826598763,0,positive,0.8462
PMUL4381.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006710859015583992,0,neutral,0.7691
PMUL4381.json,7,system,"train, hotel",0.0006697128992527723,0,neutral,0.79
PMUL4381.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005480050458572805,0,neutral,0.5981
PMUL4381.json,9,system,"train, hotel",0.000586146314162761,0,neutral,0.7334
PMUL4381.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005111356149427593,0,positive,0.7023
PMUL4381.json,11,system,"train, hotel",0.0005929094040766358,0,neutral,0.7348
PMUL4381.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0013286035973578691,0,neutral,0.6654
PMUL4381.json,13,system,"train, hotel",0.0006048139766789973,0,neutral,0.7852
PMUL4381.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007464226218871772,0,neutral,0.8435
PMUL4381.json,15,system,"train, hotel",0.0005964345182292163,0,neutral,0.9004
PMUL4381.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005843513063155115,0,positive,0.9638
PMUL4381.json,17,system,"train, hotel",0.0005972032668069005,0,positive,0.9546
WOZ20288.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006417370750568807,0,neutral,0.8562
WOZ20288.json,1,system,restaurant,0.0008256122819148004,0,neutral,0.8891
WOZ20288.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.08723480254411697,0,neutral,0.5019
WOZ20288.json,3,system,restaurant,0.0006782964337617159,0,neutral,0.7998
WOZ20288.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000585123198106885,0,positive,0.6299
WOZ20288.json,5,system,restaurant,0.0010944840032607317,0,neutral,0.9122
WOZ20288.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005570912617258728,0,positive,0.532
WOZ20288.json,7,system,restaurant,0.0006273728213272989,0,positive,0.6459
MUL1483.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.00495407497510314,0,neutral,0.5999
MUL1483.json,1,system,"restaurant, train",0.0005214622942730784,0,neutral,0.7831
MUL1483.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005465029971674085,0,neutral,0.8166
MUL1483.json,3,system,restaurant,0.0007949149003252387,0,neutral,0.9127
MUL1483.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006548779201693833,0,neutral,0.7593
MUL1483.json,5,system,"restaurant, train",0.0011222914326936007,0,negative,0.7679
MUL1483.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0009686065022833645,0,neutral,0.9516
MUL1483.json,7,system,"restaurant, train",0.0008356017060577869,0,neutral,0.9186
MUL1483.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0011339265620335937,0,positive,0.6456
MUL1483.json,9,system,"restaurant, train",0.0005187045317143202,0,positive,0.7337
MUL1483.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0009597039315849543,0,neutral,0.9112
MUL1483.json,11,system,"restaurant, train",0.0008559809648431838,0,positive,0.6611
MUL1483.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006417349213734269,0,positive,0.9648
MUL1483.json,13,system,"restaurant, train",0.0008188686915673316,0,neutral,0.9244
MUL1483.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000619255006313324,0,neutral,0.7184
MUL1483.json,15,system,"restaurant, train",0.0007033766014501452,0,neutral,0.9117
MUL1483.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006107509252615273,0,neutral,0.4988
MUL1483.json,17,system,"restaurant, train",0.0006060064188204706,0,neutral,0.9558
MUL1483.json,18,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006969369715079665,0,neutral,0.9477
MUL1483.json,19,system,"restaurant, train",0.0005982632283121347,0,neutral,0.8346
MUL1483.json,20,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005323908990249038,0,positive,0.9097
MUL1483.json,21,system,"restaurant, train",0.0005660965689457953,0,positive,0.9806
SNG1101.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0010603074915707111,0,neutral,0.9229
SNG1101.json,1,system,"attraction, hotel",0.0007397463778033853,0,neutral,0.9257
SNG1101.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006103613413870335,0,neutral,0.7389
SNG1101.json,3,system,"attraction, hotel",0.0006090120295993984,0,neutral,0.7506
SNG1101.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0012687558773905039,0,neutral,0.6784
SNG1101.json,5,system,"attraction, hotel",0.0005839086952619255,0,positive,0.9284
SNG1101.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005976989632472396,0,neutral,0.9285
SNG1101.json,7,system,"attraction, hotel",0.0006200664793141186,0,neutral,0.9364
SNG1101.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005419266526587307,0,positive,0.603
SNG1101.json,9,system,"attraction, hotel",0.0005776635371148586,0,positive,0.8782
PMUL0220.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005795771721750498,0,positive,0.5673
PMUL0220.json,1,system,"restaurant, hotel",0.0006096081924624741,0,neutral,0.8471
PMUL0220.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006124025676399469,0,neutral,0.9443
PMUL0220.json,3,system,"restaurant, hotel",0.0006944103515706956,0,neutral,0.9007
PMUL0220.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006691667949780822,0,neutral,0.9322
PMUL0220.json,5,system,"restaurant, hotel",0.0008199567091651261,0,neutral,0.5573
PMUL0220.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000638628494925797,0,neutral,0.5508
PMUL0220.json,7,system,"restaurant, hotel",0.0006890632794238627,0,neutral,0.8984
PMUL0220.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007187725859694183,0,positive,0.6617
PMUL0220.json,9,system,"restaurant, hotel",0.00302566378377378,0,neutral,0.8821
PMUL0220.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0021759960800409317,0,negative,0.764
PMUL0220.json,11,system,"restaurant, hotel",0.0007937514455989003,0,neutral,0.8156
PMUL0220.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0008012891048565507,0,negative,0.4903
PMUL0220.json,13,system,"restaurant, hotel",0.0006819469854235649,0,neutral,0.6076
PMUL0220.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006684519466944039,0,neutral,0.8788
PMUL0220.json,15,system,"restaurant, hotel",0.0006806279416196048,0,neutral,0.908
PMUL0220.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000814267317764461,0,neutral,0.807
PMUL0220.json,17,system,restaurant,0.0006756989168934524,0,neutral,0.6285
PMUL0220.json,18,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005425165873020887,0,positive,0.9011
PMUL0220.json,19,system,"restaurant, hotel",0.0006626971298828721,0,neutral,0.9454
PMUL0220.json,20,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000579297193326056,0,neutral,0.5366
PMUL0220.json,21,system,"restaurant, hotel",0.0013931094435974956,0,positive,0.9462
SNG01648.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.001144256442785263,0,neutral,0.8419
SNG01648.json,1,system,taxi,0.00115207489579916,0,neutral,0.8956
SNG01648.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006594760343432426,0,neutral,0.7969
SNG01648.json,3,system,taxi,0.0007165289716795087,0,positive,0.5498
SNG01648.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005508323083631694,0,positive,0.858
SNG01648.json,5,system,taxi,0.0013269135961309075,0,positive,0.9835
PMUL0261.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0008047555456869304,0,neutral,0.8792
PMUL0261.json,1,system,"restaurant, hotel",0.0006244780379347503,0,neutral,0.6493
PMUL0261.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.004274080973118544,0,neutral,0.6607
PMUL0261.json,3,system,restaurant,0.009513414464890957,0,neutral,0.4948
PMUL0261.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0010314441751688719,0,neutral,0.7089
PMUL0261.json,5,system,"restaurant, hotel",0.0007214074139483273,0,neutral,0.9455
PMUL0261.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006824602605774999,0,neutral,0.8627
PMUL0261.json,7,system,"restaurant, hotel",0.0005854531773366034,0,neutral,0.8477
PMUL0261.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005593173555098474,0,neutral,0.9397
PMUL0261.json,9,system,"restaurant, hotel",0.0009194533340632915,0,neutral,0.95
PMUL0261.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007436617161147296,0,neutral,0.8036
PMUL0261.json,11,system,"restaurant, hotel",0.0011905222199857235,0,neutral,0.9398
PMUL0261.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0008813550230115652,0,neutral,0.7354
PMUL0261.json,13,system,"restaurant, hotel",0.0006418915581889451,0,negative,0.8504
PMUL0261.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000684870989061892,0,neutral,0.6937
PMUL0261.json,15,system,"restaurant, hotel",0.0006149458931759,0,neutral,0.7467
PMUL0261.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005211681127548218,0,neutral,0.7027
PMUL0261.json,17,system,hotel,0.0005310032865963876,0,neutral,0.7422
PMUL0261.json,18,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007409196114167571,0,neutral,0.9346
PMUL0261.json,19,system,"restaurant, hotel",0.000672838999889791,0,positive,0.8712
PMUL0261.json,20,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0009098566370084882,0,positive,0.9598
PMUL0261.json,21,system,"restaurant, hotel",0.0006225760444067419,0,positive,0.9737
MUL1748.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.003805992892012,0,neutral,0.6179
MUL1748.json,1,system,"attraction, train",0.0006608529365621507,0,neutral,0.8742
MUL1748.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0007101348601281643,0,neutral,0.9387
MUL1748.json,3,system,attraction,0.0006102328188717365,0,neutral,0.7729
MUL1748.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005425044219009578,0,neutral,0.5643
MUL1748.json,5,system,"attraction, train",0.0007909513078629971,0,neutral,0.943
MUL1748.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005272087291814387,0,neutral,0.6377
MUL1748.json,7,system,"attraction, train",0.0006956973811611533,0,neutral,0.9626
MUL1748.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.000635301461443305,0,neutral,0.8845
MUL1748.json,9,system,"attraction, train",0.0006882265442982316,0,neutral,0.934
MUL1748.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005263175116851926,0,neutral,0.8203
MUL1748.json,11,system,"attraction, train",0.0006935036508366466,0,neutral,0.9399
MUL1748.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005283799255266786,0,positive,0.9017
MUL1748.json,13,system,"attraction, train",0.0008230581879615784,0,positive,0.8875
MUL1748.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005842844839207828,0,positive,0.9168
MUL1748.json,15,system,"attraction, train",0.0005930552142672241,0,positive,0.952
MUL1637.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.004511618986725807,0,negative,0.8704
MUL1637.json,1,system,"restaurant, train",0.0006374514778144658,0,neutral,0.7433
MUL1637.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005686100339516997,0,neutral,0.724
MUL1637.json,3,system,restaurant,0.0006113574490882456,0,positive,0.9792
MUL1637.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006192729924805462,0,neutral,0.8546
MUL1637.json,5,system,"restaurant, train",0.0006664637476205826,0,neutral,0.951
MUL1637.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005385099211707711,0,positive,0.8696
MUL1637.json,7,system,"restaurant, train",0.0006496536661870778,0,neutral,0.9483
MUL1637.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.020256465300917625,0,neutral,0.8145
MUL1637.json,9,system,"restaurant, train",0.0007056196918711066,0,neutral,0.7904
MUL1637.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0006492618122138083,0,neutral,0.926
MUL1637.json,11,system,"restaurant, train",0.000869477167725563,0,neutral,0.7811
MUL1637.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0.0005995398387312889,0,positive,0.9123
MUL1637.json,13,system,"restaurant, train",0.0007403302588500082,0,neutral,0.9378
