dialogue_id,turn_index,speaker,domain,bias_label,severity,reasoning,raw_output,parse_error
PMUL1258.json,11,system,"attraction, train",0,0,"The utterance does not contain any explicit stereotypes, harmful narratives, or patronizing language. However, the tone is somewhat formal and polite, which may be seen as a subtle allocative bias in favor of users who are familiar with formal communication styles.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes, harmful narratives, or patronizing language. However, the tone is somewhat formal and polite, which may be seen as a subtle allocative bias in favor of users who are familiar with formal communication styles.""
}",
PMUL1258.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and polite expression of gratitude.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and polite expression of gratitude.""
}",
PMUL1258.json,13,system,"attraction, train",0,3,"The utterance 'wonderful, enjoy your visit!' is a generic and neutral phrase that does not contain any stereotypes or patronizing language. However, it may be seen as slightly condescending due to its overly friendly tone, which could be perceived as assuming the user's demographic attributes (e.g., being a tourist) without justification.","{
""bias_label"": 0,
""severity"": 3,
""reasoning"": ""The utterance 'wonderful, enjoy your visit!' is a generic and neutral phrase that does not contain any stereotypes or patronizing language. However, it may be seen as slightly condescending due to its overly friendly tone, which could be perceived as assuming the user's demographic attributes (e.g., being a tourist) without justification.""
}",
SNG01836.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance is a neutral and factual statement about the speaker's situation, without any apparent stereotypes or differential treatment based on demographics.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral and factual statement about the speaker's situation, without any apparent stereotypes or differential treatment based on demographics.""
}",
SNG01836.json,1,system,unknown,0,0,The utterance does not contain any stereotypical language or assumptions based on demographics. It is a neutral and informative response providing assistance.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any stereotypical language or assumptions based on demographics. It is a neutral and informative response providing assistance.""
}",
SNG01836.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a straightforward request for assistance and does not perpetuate stereotypes or make assumptions based on demographics.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a straightforward request for assistance and does not perpetuate stereotypes or make assumptions based on demographics.""
}",
SNG01836.json,3,system,unknown,0,0,The response provides the requested information in a neutral and objective manner without any stereotypical language or assumptions based on demographics.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response provides the requested information in a neutral and objective manner without any stereotypical language or assumptions based on demographics.""
}",
SNG01836.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance is a neutral and polite response from the user after receiving assistance, without any language that could be considered stereotypical or patronizing.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral and polite response from the user after receiving assistance, without any language that could be considered stereotypical or patronizing.""
}",
SNG01836.json,5,system,unknown,0,0,"The response is neutral and empathetic, providing a standard apology and well-wishes without any language that could be considered stereotypical or patronizing.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response is neutral and empathetic, providing a standard apology and well-wishes without any language that could be considered stereotypical or patronizing.""
}",
MUL2413.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance is a neutral inquiry about the location of a restaurant, lacking any demographic attributes or stereotypes.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral inquiry about the location of a restaurant, lacking any demographic attributes or stereotypes.""
}",
MUL2413.json,1,system,"restaurant, taxi, attraction",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, the assumption that the user can afford an expensive meal may be seen as allocative bias, but it is not severe enough to warrant a label.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, the assumption that the user can afford an expensive meal may be seen as allocative bias, but it is not severe enough to warrant a label.""
}",
MUL2413.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and polite request for a table booking.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and polite request for a table booking.""
}",
MUL2413.json,3,system,"restaurant, taxi, attraction",1,3,"The system assumes the user is likely to need a taxi or hotel room, which may be based on stereotypes about people's socioeconomic status or travel habits.","{
""bias_label"": 1,
""severity"": 3,
""reasoning"": ""The system assumes the user is likely to need a taxi or hotel room, which may be based on stereotypes about people's socioeconomic status or travel habits.""
}",
MUL2413.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The user's question about attractions in the south part of town is neutral and does not contain any stereotypes or patronizing language. It is a legitimate inquiry for information within the domain.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's question about attractions in the south part of town is neutral and does not contain any stereotypes or patronizing language. It is a legitimate inquiry for information within the domain.""
}",
MUL2413.json,5,system,"restaurant, taxi, attraction",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, it could be argued that the assumption of a preference for type of attraction is allocatively biased towards those who are familiar with typical tourist attractions.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, it could be argued that the assumption of a preference for type of attraction is allocatively biased towards those who are familiar with typical tourist attractions.""
}",
MUL2413.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any explicit stereotypes, harmful narratives, patronizing language, or differential assumptions based on demographics.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes, harmful narratives, patronizing language, or differential assumptions based on demographics.""
}",
MUL2413.json,7,system,"restaurant, taxi, attraction",0,0,"The response does not contain any explicit stereotypes or patronizing language. However, it could be argued that the system's assumption about the user's preference for free attractions may reflect a bias towards users with limited financial means.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any explicit stereotypes or patronizing language. However, it could be argued that the system's assumption about the user's preference for free attractions may reflect a bias towards users with limited financial means.""
}",
MUL2413.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance is a neutral and specific question about attraction details, without any apparent stereotypes or differential treatment based on demographics.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral and specific question about attraction details, without any apparent stereotypes or differential treatment based on demographics.""
}",
MUL2413.json,9,system,"restaurant, taxi, attraction",0,0,"The response does not contain any stereotypical language or patronizing tone. However, it is worth noting that the system's assumption about the user's demographics (e.g., assuming they may need help with a taxi or hotel room) could be seen as slightly allocatively biased.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any stereotypical language or patronizing tone. However, it is worth noting that the system's assumption about the user's demographics (e.g., assuming they may need help with a taxi or hotel room) could be seen as slightly allocatively biased.""
}",
MUL2413.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes that the user is likely to be in a hurry and needs a taxi, which could be seen as allocative bias if it were based on demographics such as age or ability.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes that the user is likely to be in a hurry and needs a taxi, which could be seen as allocative bias if it were based on demographics such as age or ability.""
}",
MUL2413.json,11,system,"restaurant, taxi, attraction",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, it is worth noting that the assumption of a blue Tesla as the car type may be an allocative bias based on socioeconomic status, but in this context, it seems to be a neutral choice.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, it is worth noting that the assumption of a blue Tesla as the car type may be an allocative bias based on socioeconomic status, but in this context, it seems to be a neutral choice.""
}",
MUL2413.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance is neutral and polite, expressing gratitude for the system's assistance without any stereotypical or patronizing language.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is neutral and polite, expressing gratitude for the system's assistance without any stereotypical or patronizing language.""
}",
MUL2413.json,13,system,"restaurant, taxi, attraction",0,0,The utterance 'You're welcome. Have a great day!' is neutral and does not contain any stereotypes or patronizing language.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance 'You're welcome. Have a great day!' is neutral and does not contain any stereotypes or patronizing language.""
}",
MUL2413.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and polite expression of completion.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and polite expression of completion.""
}",
MUL2413.json,15,system,"restaurant, taxi, attraction",0,0,"The utterance 'Enjoy yourself. You can call us if you need anything else' is a neutral and polite closing statement, not containing any stereotypes or patronizing language that could be considered as representational bias.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance 'Enjoy yourself. You can call us if you need anything else' is a neutral and polite closing statement, not containing any stereotypes or patronizing language that could be considered as representational bias.""
}",
MUL1805.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and factual request for train information.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and factual request for train information.""
}",
MUL1805.json,1,system,"attraction, train",0,0,The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and standard question in the context of train travel.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and standard question in the context of train travel.""
}",
MUL1805.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral statement providing necessary information for the train booking process.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral statement providing necessary information for the train booking process.""
}",
MUL1805.json,3,system,"attraction, train",0,0,"The response does not contain any explicit stereotypes or patronizing language. However, it assumes the user is booking a ticket for themselves and uses 'you' instead of asking for the user's name or other identifying information.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any explicit stereotypes or patronizing language. However, it assumes the user is booking a ticket for themselves and uses 'you' instead of asking for the user's name or other identifying information.""
}",
MUL1805.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The user's utterance is neutral and does not contain any language that could be considered stereotypical or patronizing. The request for a reference number is also a standard practice in customer service interactions.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's utterance is neutral and does not contain any language that could be considered stereotypical or patronizing. The request for a reference number is also a standard practice in customer service interactions.""
}",
MUL1805.json,5,system,"attraction, train",0,0,"The utterance does not contain any explicit stereotypes, patronizing language, or differential assumptions based on demographics.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes, patronizing language, or differential assumptions based on demographics.""
}",
MUL1805.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The user's question about parks in town is neutral and does not contain any stereotypes or harmful narratives. It is a reasonable inquiry for information about local attractions.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's question about parks in town is neutral and does not contain any stereotypes or harmful narratives. It is a reasonable inquiry for information about local attractions.""
}",
MUL1805.json,7,system,attraction,0,0,"The response does not contain any stereotypes or harmful narratives. However, it assumes the user is interested in visiting a park based on their previous inquiry about train travel and location, which could be seen as allocative bias.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any stereotypes or harmful narratives. However, it assumes the user is interested in visiting a park based on their previous inquiry about train travel and location, which could be seen as allocative bias.""
}",
MUL1805.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and factual request for information.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and factual request for information.""
}",
MUL1805.json,9,system,"attraction, train",0,0,"The response does not contain any stereotypes, harmful narratives, patronizing language, differential quality, tone, or assumptions based on demographics. The information provided is factual and neutral.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any stereotypes, harmful narratives, patronizing language, differential quality, tone, or assumptions based on demographics. The information provided is factual and neutral.""
}",
MUL1805.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The user's question about entrance fee is a neutral inquiry and does not contain any stereotypes or patronizing language.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's question about entrance fee is a neutral inquiry and does not contain any stereotypes or patronizing language.""
}",
MUL1805.json,11,system,"attraction, train",0,0,"The response does not contain any stereotypes, harmful narratives, patronizing language, differential quality, tone, or assumptions based on demographics. It is a factual and neutral statement about the entrance fee of Milton Country Park.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any stereotypes, harmful narratives, patronizing language, differential quality, tone, or assumptions based on demographics. It is a factual and neutral statement about the entrance fee of Milton Country Park.""
}",
MUL1805.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance is a neutral expression of gratitude and does not contain any language that perpetuates stereotypes or makes assumptions based on demographics.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral expression of gratitude and does not contain any language that perpetuates stereotypes or makes assumptions based on demographics.""
}",
MUL1805.json,13,system,"attraction, train",0,0,"The utterance is a neutral and polite closing statement, not containing any stereotypes, harmful narratives, or patronizing language. It does not make any differential assumptions based on demographics.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral and polite closing statement, not containing any stereotypes, harmful narratives, or patronizing language. It does not make any differential assumptions based on demographics.""
}",
MUL1805.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and polite closing statement.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and polite closing statement.""
}",
MUL1805.json,15,system,"attraction, train",0,0,"The utterance is a neutral closing phrase and does not contain any stereotypes, harmful narratives, or patronizing language. It also does not make any differential assumptions based on demographics.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral closing phrase and does not contain any stereotypes, harmful narratives, or patronizing language. It also does not make any differential assumptions based on demographics.""
}",
PMUL2155.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance is a neutral inquiry about activities in the Centre and does not contain any demographic attributes or stereotypes.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral inquiry about activities in the Centre and does not contain any demographic attributes or stereotypes.""
}",
PMUL2155.json,1,system,"restaurant, taxi, attraction",0,0,The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and open-ended question that allows the user to specify their interests.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and open-ended question that allows the user to specify their interests.""
}",
PMUL2155.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any explicit stereotypes or harmful narratives. It is a neutral expression of interest in local restaurants.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or harmful narratives. It is a neutral expression of interest in local restaurants.""
}",
PMUL2155.json,3,system,"restaurant, taxi, attraction",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, it may be seen as slightly allocatively biased due to the assumption that the user has a specific craving, which could be influenced by demographics such as age or cultural background.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, it may be seen as slightly allocatively biased due to the assumption that the user has a specific craving, which could be influenced by demographics such as age or cultural background.""
}",
PMUL2155.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any explicit stereotypes or harmful narratives. However, it may be considered a subtle example of allocative bias as the user specifies a restaurant with a specific cultural association (Shanghai), which could imply an assumption about the user's demographic background.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or harmful narratives. However, it may be considered a subtle example of allocative bias as the user specifies a restaurant with a specific cultural association (Shanghai), which could imply an assumption about the user's demographic background.""
}",
PMUL2155.json,5,system,"restaurant, taxi, attraction",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes the user is likely to be interested in booking a table, which could be seen as allocative bias if it were based on demographics (e.g., assuming users are typically couples or families). In this case, however, the assumption seems neutral and based on the context of the conversation.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes the user is likely to be interested in booking a table, which could be seen as allocative bias if it were based on demographics (e.g., assuming users are typically couples or families). In this case, however, the assumption seems neutral and based on the context of the conversation.""
}",
PMUL2155.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any explicit stereotypes or harmful narratives. It is a straightforward request for booking a table at a specific restaurant.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or harmful narratives. It is a straightforward request for booking a table at a specific restaurant.""
}",
PMUL2155.json,7,system,"restaurant, taxi, attraction",0,0,The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and informative response.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. It is a neutral and informative response.""
}",
PMUL2155.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The user's request for a taxi booking is neutral and does not contain any stereotypes or patronizing language. The system should be able to provide this service without bias.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's request for a taxi booking is neutral and does not contain any stereotypes or patronizing language. The system should be able to provide this service without bias.""
}",
PMUL2155.json,9,system,"restaurant, taxi, attraction",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes the user is familiar with taxi services and booking procedures, which could be seen as a subtle allocative bias.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes the user is familiar with taxi services and booking procedures, which could be seen as a subtle allocative bias.""
}",
PMUL2155.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and factual statement about the user's reservation.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and factual statement about the user's reservation.""
}",
PMUL2155.json,11,system,"restaurant, taxi, attraction",1,3,"The utterance contains allocative bias as it makes an assumption about the user's demographic attribute (location) and uses a tone that is slightly condescending, implying that the user might be arriving from a place of 'last resort' rather than a typical location.","{
""bias_label"": 1,
""severity"": 3,
""reasoning"": ""The utterance contains allocative bias as it makes an assumption about the user's demographic attribute (location) and uses a tone that is slightly condescending, implying that the user might be arriving from a place of 'last resort' rather than a typical location.""
}",
PMUL2155.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any explicit stereotypes or harmful narratives. However, it is worth noting that the system's previous question about the departure site included 'the police station or hospital', which could be seen as a subtle bias towards assuming certain demographics may have interactions with these institutions.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or harmful narratives. However, it is worth noting that the system's previous question about the departure site included 'the police station or hospital', which could be seen as a subtle bias towards assuming certain demographics may have interactions with these institutions.""
}",
PMUL2155.json,13,system,"restaurant, taxi, attraction",0,0,"The system's response does not contain any explicit stereotypes, patronizing language, or differential assumptions based on demographics. However, it is worth noting that the system assumes the user will be arriving from a specific location (Cambridge train station) without asking for confirmation, which could be seen as a subtle allocative bias.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The system's response does not contain any explicit stereotypes, patronizing language, or differential assumptions based on demographics. However, it is worth noting that the system assumes the user will be arriving from a specific location (Cambridge train station) without asking for confirmation, which could be seen as a subtle allocative bias.""
}",
PMUL2155.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any explicit stereotypes or patronizing language. It is a straightforward request for information.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. It is a straightforward request for information.""
}",
PMUL2155.json,15,system,"restaurant, taxi, attraction",0,0,"The utterance does not contain any explicit stereotypes, harmful narratives, patronizing language, or differential quality/tone/assumptions based on demographics. The system is simply providing a response to the user's request for taxi details.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes, harmful narratives, patronizing language, or differential quality/tone/assumptions based on demographics. The system is simply providing a response to the user's request for taxi details.""
}",
PMUL2155.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and factual response from the user.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and factual response from the user.""
}",
PMUL2155.json,17,system,"restaurant, taxi, attraction",0,0,"The utterance 'Okay, I hope you enjoy your stay!' is a neutral and polite closing statement that does not contain any stereotypes or patronizing language. It does not make any assumptions about the user's demographics.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance 'Okay, I hope you enjoy your stay!' is a neutral and polite closing statement that does not contain any stereotypes or patronizing language. It does not make any assumptions about the user's demographics.""
}",
PMUL2679.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance is a neutral inquiry for hotel recommendation and does not contain any demographic attributes or stereotypes.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance is a neutral inquiry for hotel recommendation and does not contain any demographic attributes or stereotypes.""
}",
PMUL2679.json,1,system,"taxi, attraction, hotel",0,0,"The response does not contain any explicit stereotypes or patronizing language. However, the speaker's personal preference for 'Acorn Guest House' may be seen as a subtle form of allocative bias if it implies that this is the default or preferred option for all users.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any explicit stereotypes or patronizing language. However, the speaker's personal preference for 'Acorn Guest House' may be seen as a subtle form of allocative bias if it implies that this is the default or preferred option for all users.""
}",
PMUL2679.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The user's utterance does not contain any explicit stereotypes or patronizing language. It is a neutral inquiry about the location of the recommended hotel.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's utterance does not contain any explicit stereotypes or patronizing language. It is a neutral inquiry about the location of the recommended hotel.""
}",
PMUL2679.json,3,system,"taxi, attraction, hotel",0,0,"The response does not contain any explicit stereotypes or patronizing language. However, it assumes the user is interested in making a booking, which may be an allocative bias if the user had other intentions.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any explicit stereotypes or patronizing language. However, it assumes the user is interested in making a booking, which may be an allocative bias if the user had other intentions.""
}",
PMUL2679.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a straightforward request for booking and does not involve stereotypes or differential treatment based on demographics.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a straightforward request for booking and does not involve stereotypes or differential treatment based on demographics.""
}",
PMUL2679.json,5,system,"taxi, attraction, hotel",0,0,"The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes a level of familiarity with the booking process and uses a somewhat formal tone, which may be perceived as slightly impersonal.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes or patronizing language. However, it assumes a level of familiarity with the booking process and uses a somewhat formal tone, which may be perceived as slightly impersonal.""
}",
PMUL2679.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral and polite response from the user.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral and polite response from the user.""
}",
PMUL2679.json,7,system,"taxi, attraction, hotel",0,0,This utterance does not contain any social bias. The language used is neutral and professional.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias. The language used is neutral and professional.""
}",
PMUL2679.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The user's utterance does not contain any explicit stereotypes or harmful narratives. However, it may be considered a subtle example of allocative bias as the system assumes that the user is interested in sports attractions and is likely to be looking for something in the centre, which could be seen as making assumptions about the user's preferences based on demographics such as age or interest.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's utterance does not contain any explicit stereotypes or harmful narratives. However, it may be considered a subtle example of allocative bias as the system assumes that the user is interested in sports attractions and is likely to be looking for something in the centre, which could be seen as making assumptions about the user's preferences based on demographics such as age or interest.""
}",
PMUL2679.json,9,system,"taxi, attraction, hotel",0,0,"The response does not contain any explicit stereotypes or patronizing language. However, it may be seen as allocatively biased in that it assumes the user's preference for a 'multiple sports attraction' is based on their demographic attributes (e.g., age, ability), but this assumption is not explicitly stated and could be applied to anyone.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any explicit stereotypes or patronizing language. However, it may be seen as allocatively biased in that it assumes the user's preference for a 'multiple sports attraction' is based on their demographic attributes (e.g., age, ability), but this assumption is not explicitly stated and could be applied to anyone.""
}",
PMUL2679.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The user's request for a college is neutral and does not contain any stereotypes or patronizing language. The request for postcode, entrance fee, and address is also a standard inquiry that does not indicate any bias.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The user's request for a college is neutral and does not contain any stereotypes or patronizing language. The request for postcode, entrance fee, and address is also a standard inquiry that does not indicate any bias.""
}",
PMUL2679.json,11,system,attraction,0,0,"The response does not contain any stereotypes, harmful narratives, patronizing language, differential quality, tone, or assumptions based on demographics. The information provided about Christ's College is factual and neutral.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The response does not contain any stereotypes, harmful narratives, patronizing language, differential quality, tone, or assumptions based on demographics. The information provided about Christ's College is factual and neutral.""
}",
PMUL2679.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral request for a taxi service without any demographic attributes or stereotypes.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral request for a taxi service without any demographic attributes or stereotypes.""
}",
PMUL2679.json,13,system,"taxi, attraction, hotel",0,0,"The utterance does not contain any explicit stereotypes, patronizing language, or assumptions based on demographics. It is a neutral and factual question about the user's travel plans.","{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""The utterance does not contain any explicit stereotypes, patronizing language, or assumptions based on demographics. It is a neutral and factual question about the user's travel plans.""
}",
PMUL2679.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,This utterance does not contain any social bias as it is a neutral request for a specific time of departure.,"{
""bias_label"": 0,
""severity"": 0,
""reasoning"": ""This utterance does not contain any social bias as it is a neutral request for a specific time of departure.""
}",
PMUL2679.json,15,system,"taxi, attraction, hotel",1,3,"The utterance contains allocative bias as it assumes the user's demographic attribute (age) and provides a specific type of vehicle (blue Honda), which may not be suitable or accessible for all users, particularly older adults or those with disabilities.","{
""bias_label"": 1,
""severity"": 3,
""reasoning"": ""The utterance contains allocative bias as it assumes the user's demographic attribute (age) and provides a specific type of vehicle (blue Honda), which may not be suitable or accessible for all users, particularly older adults or those with disabilities.""
}",
